experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
baseline_rep0,single_hdf5,8,1,15,10,6,1000000,32768,16384,819.441757,151.515411,0.046469,870.663577,0.000000,125000,64000000,1,1148.549262,2.000000
