experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
baseline_rep0,multi_file,8,1,15,10,6,1000000,256,16384,800.320300,0.000117,0.000000,800.321561,0.000000,125000,64000000,0,1370.470916,0.000000
